;bname;gname;RNAP_1.0X_60min_1;RNAP_1.0X_60min_2;RNAP_1.0X_60min_3;RNAP_1.0X_125min_1;RNAP_1.0X_125min_2;RNAP_1.0X_125min_3;RNAP_0.5X_60min_1;RNAP_0.5X_60min_2;RNAP_0.5X_60min_3;RNAP_0.5X_125min_1;RNAP_0.5X_125min_2;RNAP_0.5X_125min_3;RNAP_0.25X_1;RNAP_0.25X_2;RNAP_0.25X_3;RNAP_0.5X_1;RNAP_0.5X_2;RNAP_0.5X_3;RNAP_0.75X_1;RNAP_0.75X_2;RNAP_0.75X_3;RNAP_1.0X_1;RNAP_1.0X_2;RNAP_1.0X_3;Start;End;Orientation;Length;Chr
3431;b3395;hofM;40.375584772772;51.7043380223591;35.6841176453374;82.6614450957633;124.005372774305;118.008968442667;55.6598406247035;53.0823756250476;44.8618041141719;117.518416688044;123.080187418035;102.392491480715;53.1086538834841;78.3635971682932;73.7939779328365;53.8297089669275;94.5425701816734;63.9473441340361;58.5826796808437;52.2216612148415;91.6658130414539;63.5514571465619;76.252532041373;48.8802519035686;3521972;3522751;-;780;NC_000913.3
3432;b3396;mrcA;2529.08176840558;2544.71516966711;2444.90272715478;307.739596802299;314.782869350158;297.460622933994;2908.22667264076;2847.61260207916;2720.41980148338;348.431796847007;371.752402813656;379.558373592307;522.55121946071;591.288960451667;342.322064299547;400.992324768127;456.270664789815;510.436836212753;419.16917357845;403.21971200312;397.615344881112;335.089501318235;194.521765411666;205.995347307896;3522871;3525423;+;2553;NC_000913.3
3433;b3397;nudE;404.877391749186;413.634704178873;376.305240623558;183.249468646029;176.469184332664;156.044916948981;454.555365101746;506.851070484325;462.973818458254;238.473044390358;217.902168541112;204.784982961431;266.491638236768;214.736610422206;407.916711350957;479.786536444354;334.324451077222;486.456582162489;707.032340975699;840.683136278268;616.660924097053;868.921741349355;466.852236987998;446.905160261199;3525589;3526149;-;561;NC_000913.3
3434;b3398;igaA;714.423541673771;716.105081609674;754.773155043802;452.148145463573;432.826445356467;438.876328919008;820.054985203966;815.927483397908;810.204182301944;479.695057592132;521.834876246871;477.537395612647;1485.14557109886;1258.90609996336;957.271880406518;1110.92037056384;713.864913980461;1020.87367242551;877.730149011261;920.299767310731;899.991618952456;737.196902900118;608.464082207691;588.308746125094;3526469;3528604;+;2136;NC_000913.3
3435;b3399;yrfG;1084.53306875751;1044.42762805165;1129.99705876902;382.433673696061;360.092524786923;364.754993368242;1055.68164384854;1047.94883492029;1037.20491111965;437.773283218035;457.154981838414;440.464252145491;426.765968706569;361.286714217455;282.876915409207;337.020786575546;279.517164015382;261.498960833826;349.475985682274;341.581029913471;329.758833928347;353.57719794269;365.700918973932;333.433146913629;3528669;3529337;+;669;NC_000913.3
3436;b3400;hslR;860.224264464337;880.697224314184;794.782620282514;179.265784545029;180.046262393461;197.981988379019;736.56522426691;711.475066845395;740.219767883836;233.66234897038;210.366646862457;202.136901285205;243.730786572418;184.205338798196;154.762370386921;188.794051739079;243.892427425186;158.726443475554;192.918824466227;174.642932587339;164.284184411956;159.456383385919;276.998993946212;256.621322493735;3529348;3529749;+;402;NC_000913.3
3437;b3401;hslO;1248.27849589153;1409.80495007633;1563.61315500478;403.348015226315;394.670946041296;360.853870444518;1387.78535957594;1392.9842764831;1370.07949764681;404.78565748104;427.640855263682;413.983435383237;832.667823387483;856.911023580556;669.27038319642;671.701151022096;972.829345347654;599.506351256589;653.499892301825;640.357419486909;614.279993888184;524.588391718892;1030.18726962018;1131.22868691116;3529774;3530652;+;879;NC_000913.3
3438;b3402;yhgE;309.546149924585;305.917333298958;317.913048113006;353.551963963807;462.635429196444;408.642626260143;318.188755571222;318.494253750285;294.293434988968;381.419422584002;461.55070281763;397.21225143381;214.331353172632;215.75431947634;253.154340964036;337.800927285212;404.203742081067;451.057159516862;413.108896370087;446.024352343154;510.709529802386;435.616351713706;529.099201919731;549.902833915147;3530715;3532439;-;1725;NC_000913.3
3439;b3403;pck;10007.5373035401;9569.61122897163;9001.04834181176;87391.0740446763;98804.857835988;101727.631920502;10456.628725361;10426.4059735779;10521.8875369379;72333.6163347953;79776.0561713629;76112.0462319625;20023.8592517122;23021.5965135579;27573.3248378764;19474.6525353828;62247.3762804844;30440.0777246607;23757.2967029849;21712.2257660788;31299.708525791;27146.8715309332;36588.7659868727;27741.2886785575;3532818;3534440;+;1623;NC_000913.3
3440;b3404;envZ;2356.36398909983;2395.63432836931;2198.35791433245;2382.24309239838;2487.26161160769;2381.63554493382;2162.38480826973;2299.66549885287;2369.60049331056;1975.82133320542;2299.59003226961;2196.14240348293;1296.42017604862;988.195491563801;1169.42956696342;1423.75679513975;1418.1385527251;1244.68937689463;1550.42091913957;1368.89239807429;1209.51254610542;840.034715373645;1649.54457069093;1791.11208760934;3534516;3535868;-;1353;NC_000913.3
3441;b3405;ompR;998.174179104641;1130.60152475559;1193.79593577129;2184.0548083736;2073.5129159088;1809.14575587724;1082.58390015048;1248.29199453741;1004.00717607517;1513.30733068463;1839.92320987164;1698.30304835256;1645.41990156866;1667.00743067096;2176.92234901868;2271.76974654628;3369.27797212659;2102.26893840644;2784.69737724286;2658.16816511611;2634.49927611347;2462.33009416952;4372.84928645425;3606.66430117046;3535865;3536584;-;720;NC_000913.3
3442;b3406;greB;278.14291732354;312.811245035273;297.367647044478;261.927229640792;268.280854559794;264.301078082336;310.767443487928;310.788747611165;294.293434988968;305.135538067201;277.558381830466;247.154289781037;181.138444495455;147.567812849383;166.036450348882;266.808122705641;269.92588877956;236.376789924026;369.676909710151;336.444473072667;289.283020377575;372.064894567144;292.560735179145;256.621322493735;3536812;3537288;+;477;NC_000913.3
3443;b3407;yhgF;4360.56315545937;4500.86262484636;4522.15090887275;917.243264255397;1045.6991531064;897.258272456639;4808.08256596397;4940.94176987338;4719.46179281088;1753.1548594807;1972.42279938799;1850.12639778948;1226.24088341687;1353.55304199779;1663.43925256936;753.615925536986;1305.78361424833;1048.27967705438;721.172987795213;626.659934578098;873.801386654898;548.853493538489;809.21054411253;598.783085818716;3537385;3539706;+;2322;NC_000913.3
3444;b3408;feoA;274.778285259143;305.055594331919;280.066256670981;407.331699327315;413.748695698882;457.406662806699;231.916002602931;281.679057752268;253.917811286213;936.023880287226;782.438334300363;815.609156277423;339.516037326559;299.206461915301;209.08293747637;134.964342772152;220.599330423905;151.874942318336;210.089609889922;229.432872222582;198.807672440556;247.272942352077;98.0389697674796;109.980566783029;3540163;3540390;+;228;NC_000913.3
3445;b3409;feoB;4262.98882559184;4416.41220607651;4459.43336876883;8748.1702857974;9253.90094328248;9130.57820297723;4469.48520216369;4526.55677305849;4314.80831970105;11759.4013330358;13763.0023859238;13445.1933640884;2391.78616239548;2386.52773194347;2408.55344641897;961.13335430804;1711.35753850594;1365.73256400549;1584.76248998696;1344.06570667707;1420.22486959032;1275.65106708735;729.84566382457;647.663337722285;3540407;3542728;+;2322;NC_000913.3
3446;b3410;feoC;229.916524400507;205.093874155358;187.071283413435;332.637622433553;265.896135852595;312.089833897961;210.579730363462;229.452849476012;190.214049444089;292.077936212974;293.257385327664;326.596740067799;292.097596359163;307.348134348371;344.371897019904;88.9360409018803;175.383318597887;110.765935375027;123.22563657005;137.830941894909;153.569998472046;144.43512987855;105.819840383946;82.0489942667045;3542728;3542964;+;237;NC_000913.3
3447;b3411;rpnA;75.1434494382145;75.83302909946;81.1002673757667;51.7878933130083;48.8867334975624;51.6898787393498;64.0088167184091;62.5002164617495;76.2650669940922;67.3497358796976;58.4002930095777;61.7885724452593;73.9727679091386;80.3990152765605;87.1178906151542;70.9928045795711;124.686578065685;119.901270251318;112.115128354718;138.68703470171;138.093952114398;124.791952215067;93.3704473975996;87.2861641135154;3543167;3544045;+;879;NC_000913.3
3448;b3412;bioH;1142.85335787374;1073.72675293099;946.169786050612;561.69945824109;668.913597369085;722.683021619967;1062.17529192143;1019.69531241019;1111.67550594918;709.921195548241;825.767583952631;723.808991501609;177.344969218063;183.187629744062;223.431766518866;231.701790770688;394.612466845245;255.789376536144;288.873213598643;312.473874482248;403.567670403284;342.022387552406;287.892212809266;300.264404550493;3544074;3544844;-;771;NC_000913.3
3449;b3413;yhgH;520.396425960172;564.439023410754;599.06064168233;592.573010023845;506.75272527961;394.013415296176;540.828118070036;563.358115504537;490.78813700904;507.184745706294;548.837162262053;516.375926863953;249.420999488506;244.250172992083;196.783941154231;320.637831672568;411.054652963797;333.439722984617;388.867787536635;385.241763060306;402.377205298849;508.411657172495;521.318331303265;439.922267132118;3544882;3545565;+;684;NC_000913.3
3450;b3414;nfuA;1895.40939627735;2040.59787394911;2182.1378608573;820.638924806132;788.149532728994;661.240335571305;2145.68685608232;2242.30228648386;1990.96686658695;656.316303725625;794.369576958234;783.832176162718;570.918029247454;579.076451802062;711.29195396373;937.729133018071;2162.14747458957;994.609584656169;1253.46733592978;1005.052955184;1084.5137101398;978.692440057053;2513.22120911872;1382.61283955808;3545624;3546199;+;576;NC_000913.3
3451;b3415;gntT;2052.42555928258;2052.66221948766;1970.19582878196;447.168540337322;413.748695698882;467.159470116011;1028.7793875466;1041.09949612996;1125.13404718343;331.250741775656;330.307033581052;358.373720182504;218.124828450024;223.895991909409;238.80551192154;186.453629610082;332.954268900676;236.376789924026;229.280487716405;245.698635551795;292.854415690879;369.753932489087;333.021262384772;350.890379736332;3546559;3547875;+;1317;NC_000913.3
3452;b3416;malQ;3646.1396137856;3719.2653817417;3489.47417095466;16816.1265113489;18766.543866296;19915.2325256137;1243.06977395171;1204.62745974906;1313.55362446295;6367.9862516457;6700.96265274412;6660.80810959895;1757.32742225171;2216.57031990315;3398.62265035119;1544.67860513792;8489.64876587896;3268.16605199306;2192.81030322606;2176.18791488733;3594.01415028765;3452.57734461685;2172.41907611748;1958.70152270729;3547986;3550070;-;2085;NC_000913.3
3453;b3417;malP;3861.47606590705;3705.47755826907;3839.82732601797;21976.9892641953;22651.2506403218;23305.3083463303;1275.53801431612;1355.31291313629;1285.73930591217;9488.75309480597;9420.03005845887;9536.62480997974;1166.49364779795;1556.07714377039;2533.59324236072;904.18308250245;11782.196536119;2573.88060139495;1357.50209467334;1506.7233399692;2476.16741722369;2397.62315598393;1889.1953856781;1550.20227465603;3550080;3552473;-;2394;NC_000913.3
3454;b3418;malT;6589.0711261121;6523.36398048764;6802.69042747931;20120.592473129;20816.2095951328;19711.398852849;5504.75823778318;5657.55384081152;5207.55822157307;9937.52225326967;10625.0855669038;11330.2587986764;8281.15653054613;8828.62604460965;11513.9103902429;11638.1391067917;15907.815069699;8296.02598453165;9109.60669037119;7907.72925641788;9365.38897658594;5849.04501956175;11349.1778811782;9790.01616697189;3553085;3555790;+;2706;NC_000913.3
3455;b4475;rtcA;108.789770082191;118.058238484387;118.947058817791;247.98433528729;217.009402355033;161.896601334567;132.655953488877;136.130608457783;119.332398943697;187.617121379158;205.970925883242;211.846534098032;135.616741166754;152.656358120052;200.883606594944;265.24784128631;230.190605659727;236.376789924026;338.365477466942;304.769039221042;299.997206317485;264.605157937503;305.010128165492;403.262078204441;3555833;3556849;-;1017;NC_000913.3
3456;b3421;rtcB;93.0881537816688;100.8234591436;92.9949732575458;162.335127115776;197.931652697448;195.056146186226;124.306977395171;115.582592086797;134.585412342516;204.798176450509;187.132121686604;161.532982249749;96.7336195734889;83.4521424389615;103.516552378007;184.893348190751;157.570950302789;109.62401851549;238.37090352895;214.02320170017;186.903021396211;191.809852478714;334.577436508065;398.02490835763;3556853;3558079;-;1227;NC_000913.3
3457;b3422;rtcR;272.535197216211;237.839954902852;341.702459876564;179.265784545029;197.931652697448;128.737056482909;310.767443487928;323.631257843032;291.601726742117;149.818800222185;209.110726582681;213.611921882182;108.114045405664;118.054250279507;152.712537666564;129.503357804492;139.758582007691;172.42944578999;175.748039042531;138.68703470171;232.140695364721;167.544750659118;150.948889959453;190.283837767464;3558268;3559866;+;1599;NC_000913.3
3458;b3424;glpG;2425.89971843072;2395.63432836931;2152.94176460202;457.127750589823;585.44844261715;632.957194374303;2879.469088318;2819.35907956906;2884.61400454125;700.299804708285;625.44829932838;677.908909113702;312.961710384817;285.976244211563;312.599489854377;372.907259220165;398.723013374883;328.872055546471;425.229450786814;424.622032173137;460.709995416138;433.305389635649;371.925615467105;406.753524768982;3560622;3561452;-;831;NC_000913.3
3459;b3425;glpE;319.640046117778;363.653844090592;329.807753994785;66.7267086917607;101.350545055922;78.9977392054214;369.210276143867;428.939841744336;497.068789585024;132.637745150833;140.035111195009;121.811757106368;45.5217033287007;38.6729440570797;76.8687270133714;107.659417933855;113.725120653317;81.0760970270815;136.356237188171;142.967498735714;148.808138054308;206.831105986083;161.842108822506;122.200629758922;3561497;3561823;-;327;NC_000913.3
3460;b3426;glpD;16903.9114915339;16815.9742028053;15904.303100837;359.527490115308;397.055664748495;395.963976758038;16840.8124450145;17068.5522654992;17002.6237592711;621.954193582922;663.125907721656;638.187683970321;167.861281024584;138.40843136218;273.652668167602;503.190757734323;309.661171899394;219.248037030981;798.94654530254;913.451024856325;892.848828325849;1027.22264369625;1525.05064082746;1440.221707873;3562013;3563518;+;1506;NC_000913.3
3461;b3427;yzgL;148.043810833497;114.611282616229;113.540374326073;27.8857887070045;19.0777496575853;25.3572990042094;124.306977395171;114.726424738006;104.976621627162;43.9835009826597;29.5141265747328;25.5981228701789;95.785250754141;76.3281790600258;85.0680578947976;53.8297089669275;58.9178335914776;70.7988452912543;66.6630492919945;88.17755910047;51.189999490682;79.7281916929594;28.0111342192799;33.1687423631359;3563724;3564005;-;282;NC_000913.3
3462;b3428;glgP;1231.45533556955;1242.6275904707;1150.54245983754;6775.25073477684;7143.4248874121;7340.93806171861;902.617082130609;966.61293678514;1012.08230081572;3946.83197099085;4121.93035822439;3979.1840654747;7429.52133077169;8377.78093362843;10506.4176081876;10026.3684006225;13320.9111203801;13588.8106284827;11730.6765829882;11118.9333747272;12162.9819720069;9464.54519068161;10927.4546937657;12115.3195789559;3564134;3566581;-;2448;NC_000913.3
3463;b3429;glgA;1270.70937632085;1290.02323365786;1229.48005341662;8735.22331246915;9906.12150970118;10352.6049588339;1139.1714047856;1092.46953705743;1047.97174410706;5527.48903755518;5765.3020443111;5817.8354426672;3339.20661292406;3481.58267419131;4035.09571002191;4978.85800908597;6279.54491511028;6547.75127258148;6368.34129978826;6097.94906284124;6455.89226134811;5790.1154865713;6030.17472776164;7071.92501647702;3566600;3568033;-;1434;NC_000913.3
3464;b3430;glgC;800.782431326644;816.066801786235;886.696256641716;7424.59124323994;7421.24461680069;6984.96059492875;782.948424787496;807.365809909997;680.104950370846;4137.88530338428;4634.34583237294;4478.78880838922;2812.86191818596;3007.33025496502;3735.82013284985;4680.06411728403;8437.58184317021;6530.62251968844;5926.95110977915;6671.5312433977;6921.36411718198;7098.12002275145;6669.7622924352;6991.62174549259;3568033;3569328;-;1296;NC_000913.3
3465;b3431;glgX;1150.704166024;1121.98413508519;1045.65278069822;4875.03341859953;4823.09358530829;4958.32723605386;1003.73245926549;978.599279668215;920.564220422807;3497.3755703243;3565.55767428368;3694.95663222651;1845.52572245107;2318.34122531652;2575.61481312803;3196.23648750003;5094.33733239799;4028.68268044428;3846.25593490781;4048.46288336042;4217.81786501131;5163.84476341791;5477.73291399251;5577.58588685364;3569346;3571319;-;1974;NC_000913.3
3466;b3432;glgB;1335.75892956587;1410.66668904336;1426.28336891515;6389.82929800502;6825.06494000115;6987.88643712154;1304.29559863889;1363.01841927541;1398.79105227988;5256.02836742783;5717.57707367962;5568.91576510201;2932.3563894238;2974.76356523274;3669.20056943826;5557.72241565785;7444.19976517437;6116.10669967674;6990.52975984688;6810.21827809941;7795.16550383688;8166.93998385271;10633.3377844633;10016.960193667;3571316;3573502;-;2187;NC_000913.3
